category,location,lat,lng,img
emergency_bell,세곡-216,37.4744208,127.09979070000001,
emergency_bell,세곡-217,37.47434260000001,127.0989418,
emergency_bell,세곡-218,37.4730978,127.0967196,
emergency_bell,세곡-219,37.472254,127.1095801,
emergency_bell,세곡-296,37.46782,127.093193,
emergency_bell,세곡-297,37.471631,127.095024,
emergency_bell,세곡-298,37.472640999999996,127.10123300000001,
emergency_bell,세곡-400,37.4845843,127.09732240000001,
emergency_bell,세곡-402,37.480636,127.10301000000001,
emergency_bell,세곡-403,37.469947,127.103923,
emergency_bell,세곡-404,37.469077,127.104561,
emergency_bell,세곡-405,37.465608,127.108806,
emergency_bell,수서-201,37.49242589999999,127.0995963,
emergency_bell,수서-202,37.4857709,127.0992771,
emergency_bell,수서-203,37.484953600000004,127.097877,
emergency_bell,수서-204,37.485295799999996,127.09912959999998,
emergency_bell,수서-205,37.4848578,127.10012730000001,
emergency_bell,수서-206,37.487502,127.105407,
emergency_bell,수서-207,37.4916438,127.10230130000001,
emergency_bell,수서-208,37.49018710000001,127.10142959999999,
emergency_bell,수서-209,37.4907277,127.103928,
emergency_bell,수서-210,37.4864743,127.1045034,
emergency_bell,수서-211,37.4907128,127.09752560000001,
emergency_bell,수서-212,37.4880926,127.09878090000001,
emergency_bell,수서-213,37.487563,127.09752560000001,
emergency_bell,수서-214,37.4894972,127.0996821,
emergency_bell,수서-215,37.486411499999996,127.09951310000001,
emergency_bell,수서-216,37.4863402,127.10687709999999,
emergency_bell,수서-217,37.486336,127.10766170000001,
emergency_bell,수서-219,37.487475700000005,127.10640910000001,
emergency_bell,수서-220,37.4861029,127.0989271,
emergency_bell,수서-221,37.491198,127.10097759999998,
emergency_bell,수서-224,37.4884185,127.10035,
emergency_bell,수서-225,37.4866198,127.10222479999999,
emergency_bell,수서-226,37.4881206,127.1007577,
emergency_bell,수서-227,37.488112,127.10580159999998,
emergency_bell,수서-228,37.4866722,127.0999919,
emergency_bell,수서-229,37.486752100000004,127.09722250000002,
emergency_bell,수서-230,37.4885969,127.1058108,
emergency_bell,수서-231,37.4868886,127.10268149999999,
emergency_bell,수서-233,37.4858808,127.10624740000002,
emergency_bell,수서-234,37.4923287,127.09438279999999,
emergency_bell,수서-235,37.4925554,127.0956756,
emergency_bell,수서-237,37.4913095,127.0989617,
emergency_bell,수서-238,37.487663,127.10131299999999,
emergency_bell,수서-240,37.489709000000005,127.09861200000002,
emergency_bell,수서-241,37.487072,127.104142,
emergency_bell,수서-242,37.491109,127.09971499999999,
emergency_bell,수서-243,37.483627,127.096149,
emergency_bell,수서-245,37.488284,127.104247,
emergency_bell,수서-246,37.488502000000004,127.104951,
emergency_bell,수서-247,37.489825,127.104878,
emergency_bell,수서-248,37.488172,127.10236,
emergency_bell,수서-249,37.483047,127.09501599999999,
emergency_bell,수서-250,37.481052000000005,127.09393999999999,
emergency_bell,역삼2-202,37.5000474,127.0492645,
emergency_bell,역삼2-202-4,37.5000474,127.0492645,
emergency_bell,역삼2-203,37.499826399999996,127.04175749999999,
emergency_bell,역삼2-204,37.4993216,127.03978799999999,
emergency_bell,역삼2-205,37.4982344,127.0398162,
emergency_bell,역삼2-206,37.497475,127.0407372,
emergency_bell,역삼2-207,37.499612,127.0421972,
emergency_bell,역삼2-208,37.4985109,127.04196770000001,
emergency_bell,역삼2-209,37.497096500000005,127.0464249,
emergency_bell,역삼2-210,37.4983704,127.0513195,
emergency_bell,역삼2-211,37.4972979,127.051349,
emergency_bell,역삼2-212,37.4959711,127.0494116,
emergency_bell,역삼2-213,37.499907,127.037393,
emergency_bell,역삼2-214,37.496466600000005,127.0423197,
emergency_bell,역삼2-215,37.4960966,127.0435213,
emergency_bell,역삼2-216,37.4952126,127.040475,
emergency_bell,역삼2-217,37.4937437,127.0411622,
emergency_bell,역삼2-218,37.4951731,127.0425069,
emergency_bell,역삼2-219,37.4958239,127.04488590000001,
emergency_bell,역삼2-220,37.4952653,127.04505729999998,
emergency_bell,역삼2-221,37.4945025,127.0427622,
emergency_bell,역삼2-222,37.4937045,127.0423385,
emergency_bell,역삼2-223,37.494637299999994,127.04541670000002,
emergency_bell,역삼2-224,37.5010256,127.04238219999999,
emergency_bell,역삼2-225,37.4957474,127.0407403,
emergency_bell,역삼2-226,37.498070500000004,127.0392455,
emergency_bell,역삼2-227,37.4977125,127.0485888,
emergency_bell,역삼2-228,37.49790170000001,127.0416439,
emergency_bell,역삼2-229,37.497529799999995,127.0444851,
emergency_bell,역삼2-230,37.4939636,127.04342050000001,
emergency_bell,역삼2-231,37.4946794,127.0448433,
emergency_bell,역삼2-232,37.495576799999995,127.0479268,
emergency_bell,일원2-218,37.496936,127.078854,
emergency_bell,일원2-219,37.493989,127.073181,
emergency_bell,일원2-220,37.491754,127.073209,
emergency_bell,일원2-221,37.493092,127.075985,
emergency_bell,일원2-222,37.499874,127.08073300000001,
emergency_bell,일원2-223,37.493559000000005,127.07911599999998,
emergency_bell,일원2-224,37.489834,127.0781,
emergency_bell,일원2-225,37.492375,127.07426299999999,
emergency_bell,일원2-226,37.493717,127.076631,
emergency_bell,일원2-227,37.494906,127.07888500000001,
emergency_bell,일원본-107,37.482393,127.095216,
emergency_bell,일원본-201,37.4848509,127.08628859999999,
emergency_bell,일원본-202,37.4835011,127.0797611,
emergency_bell,일원본-203,37.4832821,127.07787040000001,
emergency_bell,일원본-204,37.4828893,127.07703059999999,
emergency_bell,일원본-205,37.480908299999996,127.076581,
emergency_bell,일원본-206,37.4806273,127.07840530000001,
emergency_bell,일원본-207,37.48081079999999,127.08098030000001,
emergency_bell,일원본-208,37.481290200000004,127.0842101,
emergency_bell,일원본-209,37.485788899999996,127.08611940000002,
emergency_bell,일원본-210,37.4855258,127.0910186,
emergency_bell,일원본-211,37.4839895,127.0791895,
emergency_bell,일원본-212,37.4840158,127.0782142,
emergency_bell,일원본-213,37.4825766,127.07987320000001,
emergency_bell,일원본-214,37.4828626,127.0791959,
emergency_bell,일원본-215,37.485205,127.09304340000001,
emergency_bell,일원본-216,37.4841234,127.0893834,
emergency_bell,일원본-217,37.482321899999995,127.0870051,
emergency_bell,일원본-218,37.483911299999995,127.07774109999998,
emergency_bell,일원본-219,37.4827674,127.07795320000001,
emergency_bell,일원본-220,37.48336870000001,127.08603889999999,
emergency_bell,일원본-221,37.4856341,127.08431979999999,
emergency_bell,일원본-222,37.4800484,127.0838771,
emergency_bell,일원본-223,37.4812156,127.077905,
emergency_bell,일원본-224,37.4845839,127.08903719999999,
emergency_bell,일원본-225,37.484081200000006,127.0817878,
emergency_bell,일원본-226,37.4842731,127.09461340000001,
emergency_bell,일원본-227,37.486124,127.08297730000001,
emergency_bell,일원본-228,37.481036200000005,127.0771207,
emergency_bell,일원본-229,37.4852216,127.08198490000002,
emergency_bell,일원본-230,37.482113700000006,127.0904472,
emergency_bell,일원본-231,37.4886593,127.08223319999999,
emergency_bell,일원본-233,37.4825277,127.08839409999999,
emergency_bell,일원본-234,37.485487400000004,127.08739979999999,
emergency_bell,일원본-235,37.481579499999995,127.08010530000001,
emergency_bell,일원본-237,37.4842967,127.07976129999999,
emergency_bell,일원본-238,37.4802694,127.09162759999998,
emergency_bell,일원본-239,37.4809172,127.08831470000001,
emergency_bell,일원본-240,37.483575,127.08371979999998,
emergency_bell,일원본-246,37.484455,127.083475,
emergency_bell,일원본-247,37.479541,127.079711,
emergency_bell,역삼1-221,37.498033299999996,127.03345300000001,
emergency_bell,역삼1-222,37.498544,127.0362425,
emergency_bell,역삼1-223,37.498544,127.0362425,
emergency_bell,역삼1-224,37.4968075,127.0347351,
emergency_bell,역삼1-225,37.497462899999995,127.0359743,
emergency_bell,역삼1-226,37.496190399999996,127.0371383,
emergency_bell,역삼1-227,37.496407399999995,127.0363122,
emergency_bell,역삼1-228,37.4946199,127.0342469,
emergency_bell,역삼1-229,37.4950327,127.03573290000001,
emergency_bell,역삼1-230,37.495683899999996,127.0343757,
emergency_bell,역삼1-231,37.4941304,127.03633899999998,
emergency_bell,역삼1-232,37.492576899999996,127.0370471,
emergency_bell,역삼1-233,37.493964399999996,127.0387906,
emergency_bell,역삼1-234,37.4924109,127.03904809999999,
emergency_bell,역삼1-235,37.492717299999995,127.0397991,
emergency_bell,역삼1-236,37.4921385,127.0382702,
emergency_bell,역삼1-237,37.496862799999995,127.0301914,
emergency_bell,역삼1-238,37.4952072,127.0309263,
emergency_bell,역삼1-239,37.4964287,127.0333135,
emergency_bell,역삼1-240,37.494121899999996,127.03239620000001,
emergency_bell,역삼1-241,37.4949135,127.0302236,
emergency_bell,역삼1-242,37.492840799999996,127.03502479999999,
emergency_bell,역삼1-243,37.4920831,127.03250349999999,
emergency_bell,역삼1-243-5,37.4920831,127.03250349999999,
emergency_bell,역삼1-244,37.4908531,127.03392509999999,
emergency_bell,역삼1-245,37.491721399999996,127.03350659999998,
emergency_bell,역삼1-246,37.4905977,127.03312040000002,
emergency_bell,역삼1-270,37.494560299999996,127.03758359999999,
emergency_bell,역삼1-276,37.494487799999995,127.03887409999999,
emergency_bell,역삼1-277,37.496114500000004,127.035315,
emergency_bell,역삼1-281,37.496727899999996,127.0311966,
emergency_bell,역삼1-285,37.495253999999996,127.0346728,
emergency_bell,역삼1-287,37.4970906,127.0309392,
emergency_bell,역삼1-289,37.494000899999996,127.0356841,
emergency_bell,역삼1-296,37.4935747,127.03751299999999,
emergency_bell,역삼1-299,37.4951575,127.0337319,
emergency_bell,역삼1-400,37.493962100000005,127.03491480000001,
emergency_bell,역삼1-401,37.49321079999999,127.03947420000002,
emergency_bell,역삼1-402,37.4918107,127.03169609999999,
emergency_bell,역삼1-403,37.492278799999994,127.0332498,
emergency_bell,역삼1-404,37.493114299999995,127.03879850000001,
emergency_bell,역삼1-405,37.494213200000004,127.03796979999998,
emergency_bell,역삼1-411,37.496564899999996,127.03562020000001,
emergency_bell,역삼1-412,37.4918746,127.03735829999998,
emergency_bell,역삼1-413,37.4930058,127.0320837,
emergency_bell,역삼1-415,37.4929865,127.0356846,
emergency_bell,역삼1-419,37.4928631,127.03797639999999,
emergency_bell,역삼1-421,37.4971233,127.03759939999999,
emergency_bell,역삼1-426,37.49548660000001,127.0317115,
emergency_bell,역삼1-431,37.4959895,127.0356264,
emergency_bell,역삼1-436,37.4947629,127.03215759999999,
emergency_bell,역삼1-445,37.4923841,127.0386238,
emergency_bell,역삼2-234,37.4955559,127.04377859999998,
emergency_bell,역삼2-235,37.495830600000005,127.0426374,
emergency_bell,역삼2-236,37.4961746,127.051116,
emergency_bell,역삼2-237,37.500370200000006,127.0501364,
emergency_bell,역삼2-238,37.498651200000005,127.0412025,
emergency_bell,역삼2-239,37.4964515,127.04757830000001,
emergency_bell,역삼2-240,37.4940921,127.04424350000001,
emergency_bell,역삼2-241,37.502180700000004,127.04481990000001,
emergency_bell,역삼2-242,37.5028089,127.0494021,
emergency_bell,역삼2-244,37.4968687,127.04293349999999,
emergency_bell,역삼2-245,37.4985261,127.04080320000001,
emergency_bell,역삼2-247,37.4996258,127.0407577,
emergency_bell,역삼2-249,37.4960518,127.0405965,
emergency_bell,역삼2-251,37.495398200000004,127.04340719999999,
emergency_bell,역삼2-253,37.4998685,127.0429791,
emergency_bell,역삼2-254,37.500483700000004,127.04033759999999,
emergency_bell,역삼2-255,37.4949711,127.04433940000001,
emergency_bell,역삼2-256,37.495777000000004,127.05006200000001,
emergency_bell,역삼2-260,37.498521000000004,127.04306299999999,
emergency_bell,역삼2-261,37.50258,127.04609199999999,
emergency_bell,역삼2-263,37.500085999999996,127.040625,
emergency_bell,역삼2-264,37.501665,127.045847,
emergency_bell,역삼2-266,37.499245,127.04711599999999,
emergency_bell,역삼2-267,37.495636,127.044003,
emergency_bell,일원1-201,37.49183729999999,127.08235230000001,
emergency_bell,일원1-202,37.4941067,127.0821744,
emergency_bell,일원1-203,37.492942600000006,127.08408850000001,
emergency_bell,일원1-204,37.494753,127.08427140000002,
emergency_bell,일원1-205,37.493629299999995,127.08621720000001,
emergency_bell,일원1-206,37.4917047,127.0871364,
emergency_bell,일원1-207,37.4919291,127.08663659999999,
emergency_bell,일원1-208,37.491469099999996,127.0857173,
emergency_bell,일원1-209,37.4918672,127.0845908,
emergency_bell,일원1-211,37.4907966,127.0831551,
emergency_bell,일원1-212,37.4905878,127.08181880000001,
emergency_bell,일원1-213,37.4928564,127.081675,
emergency_bell,일원1-215,37.4916103,127.0832256,
emergency_bell,일원1-216,37.4934946,127.08820870000001,
emergency_bell,일원1-217,37.4940821,127.0854803,
emergency_bell,일원1-218,37.4929016,127.08663680000001,
emergency_bell,일원1-219,37.490744799999995,127.08413770000001,
emergency_bell,일원1-220,37.4938518,127.08416609999999,
emergency_bell,일원1-221,37.49068629999999,127.0882508,
emergency_bell,일원1-222,37.493314899999994,127.087028,
emergency_bell,일원1-223,37.4923268,127.08806580000001,
emergency_bell,일원1-224,37.4951724,127.08551499999999,
emergency_bell,일원1-225,37.492262100000005,127.0829745,
emergency_bell,일원1-226,37.491873600000005,127.08822009999999,
emergency_bell,일원1-227,37.4907744,127.0837178,
emergency_bell,일원1-228,37.493149200000005,127.0859062,
emergency_bell,일원1-231,37.4900006,127.0858848,
emergency_bell,일원1-232,37.4919468,127.082904,
emergency_bell,일원1-233,37.4919648,127.085998,
emergency_bell,일원1-234,37.4907924,127.0812814,
emergency_bell,일원1-235,37.4924716,127.0854933,
emergency_bell,일원1-236,37.4895786,127.0823456,
emergency_bell,일원1-237,37.494513500000004,127.08341180000001,
emergency_bell,일원1-238,37.495624299999996,127.0857686,
emergency_bell,일원1-240,37.4933034,127.0852107,
emergency_bell,일원1-241,37.493007399999996,127.08218810000001,
emergency_bell,일원1-244,37.48912120000001,127.0819953,
emergency_bell,일원1-245,37.489572499999994,127.0832818,
emergency_bell,일원1-251,37.490725,127.088126,
emergency_bell,일원1-252,37.490716,127.08613799999999,
emergency_bell,일원1-257,37.494017,127.08669599999999,
emergency_bell,일원2-108,37.4905102,127.077252,
emergency_bell,일원2-201,37.4957495,127.07830829999999,
emergency_bell,일원2-202,37.493849100000006,127.08006370000001,
emergency_bell,일원2-203,37.4946311,127.0824615,
emergency_bell,일원2-204,37.4960776,127.07554920000001,
emergency_bell,일원2-205,37.495719,127.0777695,
emergency_bell,일원2-207,37.489550799999996,127.07735179999999,
emergency_bell,일원2-208,37.4920859,127.0769555,
emergency_bell,일원2-209,37.492012700000004,127.07447079999999,
emergency_bell,일원2-210,37.4966566,127.07748020000001,
emergency_bell,일원2-211,37.4905102,127.077252,
emergency_bell,일원2-212,37.493057799999995,127.0724469,
emergency_bell,일원2-213,37.4955775,127.0791578,
emergency_bell,일원2-214,37.493378299999996,127.07460139999999,
emergency_bell,일원2-215,37.493824,127.07738219999999,
emergency_bell,일원2-217,37.497031400000004,127.07437920000001,
emergency_bell,개포2-208,37.488893299999994,127.06923229999998,
emergency_bell,개포2-209,37.4860324,127.0676351,
emergency_bell,개포2-211,37.484131700000006,127.06839540000001,
emergency_bell,개포2-212,37.484982099999996,127.06579040000001,
emergency_bell,개포2-213,37.4885459,127.0679824,
emergency_bell,개포2-214,37.4827424,127.06118229999998,
emergency_bell,개포2-215,37.482809100000004,127.0625442,
emergency_bell,개포2-217,37.4895555,127.07538629999999,
emergency_bell,개포2-218,37.4901497,127.0709293,
emergency_bell,개포2-219,37.484289399999994,127.0620129,
emergency_bell,개포2-220,37.4869214,127.06008229999999,
emergency_bell,개포2-221,37.4890201,127.0678635,
emergency_bell,개포2-222,37.4867797,127.06969280000001,
emergency_bell,개포2-223,37.48599229999999,127.05949720000001,
emergency_bell,개포2-224,37.4839271,127.05922340000002,
emergency_bell,개포2-225,37.4924491,127.0717842,
emergency_bell,개포2-226,37.4831693,127.06980449999999,
emergency_bell,개포2-227,37.4889691,127.0744004,
emergency_bell,개포2-228,37.4885483,127.07163349999999,
emergency_bell,개포2-229,37.4873833,127.06458740000001,
emergency_bell,개포2-230,37.4887143,127.06179070000002,
emergency_bell,개포2-231,37.48894179999999,127.06461029999998,
emergency_bell,개포2-232,37.489659700000004,127.0671254,
emergency_bell,개포2-233,37.4882954,127.05951850000001,
emergency_bell,개포2-234,37.48357670000001,127.0636031,
emergency_bell,개포2-235,37.4866924,127.05961540000001,
emergency_bell,대치4-225,37.5011486,127.05881059999999,
emergency_bell,대치4-226,37.4994547,127.05389679999999,
emergency_bell,대치4-227,37.497854499999995,127.05318329999999,
emergency_bell,대치4-228,37.498544,127.0571798,
emergency_bell,대치4-229,37.5024083,127.05060300000001,
emergency_bell,대치4-230,37.5038316,127.0551038,
emergency_bell,대치4-231,37.4997016,127.05876229999998,
emergency_bell,대치4-232,37.5035403,127.0515364,
emergency_bell,대치4-233,37.4975736,127.05437420000001,
emergency_bell,대치4-234,37.5023657,127.0525342,
emergency_bell,대치4-235,37.498956799999995,127.0521587,
emergency_bell,대치4-236,37.5016465,127.0518905,
emergency_bell,대치4-239,37.4999527,127.05863889999999,
emergency_bell,대치4-240,37.5002463,127.05632150000001,
emergency_bell,대치4-241,37.5000974,127.0583707,
emergency_bell,대치4-242,37.499131299999995,127.05903590000001,
emergency_bell,대치4-243,37.4974885,127.0552164,
emergency_bell,대치4-244,37.503428799999995,127.0553919,
emergency_bell,대치4-245,37.5011145,127.05689550000001,
emergency_bell,대치4-246,37.503753100000004,127.0556939,
emergency_bell,대치4-247,37.5008081,127.0560908,
emergency_bell,대치4-248,37.4987309,127.05276119999999,
emergency_bell,대치4-249,37.4984101,127.05479270000001,
emergency_bell,대치4-250,37.5033501,127.0572992,
emergency_bell,대치4-251,37.5031247,127.04991820000001,
emergency_bell,대치4-252,37.4999624,127.05332290000001,
emergency_bell,대치4-254,37.499906700000004,127.05133810000001,
emergency_bell,개포4-206,37.4739109,127.04981670000001,
emergency_bell,개포4-207,37.4752909,127.04831340000001,
emergency_bell,개포4-208,37.477967799999995,127.04928590000002,
emergency_bell,개포4-209,37.4785484,127.05217730000001,
emergency_bell,대치2-217,37.503966,127.0644379,
emergency_bell,대치2-218,37.5038128,127.0629197,
emergency_bell,대치2-222,37.501938200000005,127.065382,
emergency_bell,대치2-223,37.502717,127.06215259999999,
emergency_bell,대치2-224,37.5009211,127.06464170000001,
emergency_bell,대치2-225,37.4987591,127.0627856,
emergency_bell,대치2-226,37.4991336,127.06379409999998,
emergency_bell,대치2-227,37.4982739,127.06805349999999,
emergency_bell,대치2-228,37.4990825,127.0723128,
emergency_bell,대치2-229,37.4930218,127.0640087,
emergency_bell,대치2-230,37.491098,127.065382,
emergency_bell,대치2-231,37.495413799999994,127.06668020000001,
emergency_bell,대치2-232,37.4953117,127.0695126,
emergency_bell,대치2-233,37.504572499999995,127.0602751,
emergency_bell,대치2-234,37.5042576,127.0596206,
emergency_bell,대치2-236,37.5023638,127.06372979999999,
emergency_bell,대치2-237,37.5004274,127.0631933,
emergency_bell,대치2-239,37.5054468,127.06357959999998,
emergency_bell,대치2-240,37.5046042,127.0610315,
emergency_bell,대치2-241,37.4938217,127.0713472,
emergency_bell,대치2-242,37.506288399999995,127.0601758,
emergency_bell,대치2-244,37.493615399999996,127.0638639,
emergency_bell,대치2-245,37.504357399999996,127.05897150000001,
emergency_bell,대치1-201,37.4966311,127.06102209999999,
emergency_bell,대치1-202,37.496145899999995,127.0623028,
emergency_bell,대치1-203,37.4892251,127.05808640000001,
emergency_bell,대치1-204,37.48964229999999,127.0594597,
emergency_bell,대치1-205,37.4905276,127.06150890000002,
emergency_bell,대치1-206,37.4917705,127.06428770000001,
emergency_bell,대치1-207,37.4948307,127.06190590000001,
emergency_bell,대치1-208,37.494152899999996,127.06035619999999,
emergency_bell,대치1-210,37.4930091,127.05789329999999,
emergency_bell,대치1-211,37.494503,127.0558655,
emergency_bell,대치1-212,37.493438899999994,127.0568097,
emergency_bell,대치1-213,37.49534570000001,127.05537199999999,
emergency_bell,대치1-215,37.496775799999995,127.05656289999999,
emergency_bell,대치4-255,37.5006955,127.0538108,
emergency_bell,대치4-257,37.5033643,127.0532601,
emergency_bell,대치4-259,37.500519399999995,127.0551532,
emergency_bell,대치4-267,37.504354,127.051055,
emergency_bell,대치4-269,37.499969,127.054851,
emergency_bell,대치4-273,37.50316,127.056408,
emergency_bell,대치4-274,37.501782,127.057084,
emergency_bell,대치4-275,37.499125,127.056091,
emergency_bell,대치4-278,37.499915,127.05719099999999,
emergency_bell,대치4-279,37.502731,127.051401,
emergency_bell,대치4-281,37.499067,127.05694199999999,
emergency_bell,대치4-284,37.501462,127.053896,
emergency_bell,대치4-285,37.501281,127.05733899999998,
emergency_bell,도곡1-202,37.48770089999999,127.04632759999998,
emergency_bell,도곡1-203,37.4883479,127.0479476,
emergency_bell,도곡1-204,37.489990999999996,127.0372939,
emergency_bell,도곡1-205,37.4908508,127.0382166,
emergency_bell,도곡1-206,37.4900591,127.0352018,
emergency_bell,도곡1-207,37.4886885,127.03845259999999,
emergency_bell,도곡1-208,37.4865199,127.0391822,
emergency_bell,도곡1-209,37.485992100000004,127.0380825,
emergency_bell,도곡1-210,37.4865157,127.0364034,
emergency_bell,도곡1-211,37.4894527,127.033276,
emergency_bell,도곡1-212,37.4884481,127.03403770000001,
emergency_bell,도곡1-213,37.4867157,127.03391429999999,
emergency_bell,개포4-210,37.4778119,127.04905249999999,
emergency_bell,개포4-211,37.4762586,127.04909409999999,
emergency_bell,개포4-212,37.478066299999995,127.04736609999999,
emergency_bell,개포4-213,37.4800693,127.0456348,
emergency_bell,개포4-214,37.4796196,127.04647630000001,
emergency_bell,개포4-215,37.480445399999994,127.0473031,
emergency_bell,개포4-216,37.479085299999994,127.04817609999999,
emergency_bell,개포4-217,37.480410299999996,127.0489801,
emergency_bell,개포4-218,37.480831200000004,127.04802930000001,
emergency_bell,개포4-219,37.4759005,127.05369270000001,
emergency_bell,개포4-220,37.4769195,127.0475223,
emergency_bell,개포4-221,37.4796808,127.04617859999999,
emergency_bell,개포4-222,37.480443799999996,127.0525447,
emergency_bell,개포4-223,37.4747999,127.0552055,
emergency_bell,개포4-224,37.472038899999994,127.0510066,
emergency_bell,개포4-225,37.472879299999995,127.05135870000001,
emergency_bell,개포4-226,37.4753289,127.0538472,
emergency_bell,개포4-227,37.476828499999996,127.05063729999999,
emergency_bell,개포4-228,37.477493700000004,127.0509584,
emergency_bell,개포4-229,37.4753551,127.0477149,
emergency_bell,개포4-230,37.479019799999996,127.04519440000001,
emergency_bell,개포4-231,37.4796606,127.0496227,
emergency_bell,개포4-232,37.4750926,127.05242820000001,
emergency_bell,개포4-233,37.4749825,127.0493881,
emergency_bell,개포4-234,37.4777305,127.04527279999999,
emergency_bell,개포4-236,37.478530299999996,127.0481233,
emergency_bell,개포4-237,37.4757834,127.04902460000001,
emergency_bell,대치2-246,37.5009826,127.0618093,
emergency_bell,대치2-248,37.4939805,127.07108170000001,
emergency_bell,대치2-249,37.50108970000001,127.06330459999998,
emergency_bell,대치2-251,37.4998948,127.06232959999998,
emergency_bell,대치2-252,37.505412799999995,127.06792479999999,
emergency_bell,대치2-253,37.506922499999995,127.0620827,
emergency_bell,대치2-254,37.507242600000005,127.06491709999999,
emergency_bell,대치2-255,37.4960429,127.067807,
emergency_bell,대치2-256,37.505869,127.05888540000001,
emergency_bell,대치2-257,37.500037799999994,127.0667285,
emergency_bell,대치2-258,37.500182,127.0622385,
emergency_bell,대치2-259,37.504208399999996,127.0642689,
emergency_bell,대치2-260,37.495718,127.06969769999999,
emergency_bell,대치2-261,37.499407899999994,127.06481070000001,
emergency_bell,대치2-262,37.504983200000005,127.06695690000001,
emergency_bell,대치2-263,37.5032364,127.06008390000001,
emergency_bell,대치2-266,37.502584999999996,127.06443200000001,
emergency_bell,대치2-270,37.502539,127.062468,
emergency_bell,대치2-271,37.505523,127.057565,
emergency_bell,대치2-272,37.502078999999995,127.070523,
emergency_bell,대치2-273,37.502687,127.05878500000001,
emergency_bell,대치2-274,37.504598,127.06103799999998,
emergency_bell,대치2-275,37.506518,127.062269,
emergency_bell,대치2-277,37.501824,127.06331599999999,
emergency_bell,대치4-113,37.5006739,127.05766799999999,
emergency_bell,대치1-216,37.495839399999994,127.0570886,
emergency_bell,대치1-217,37.497552299999995,127.06053259999999,
emergency_bell,대치1-218,37.4978409,127.0596346,
emergency_bell,대치1-219,37.4971136,127.0593379,
emergency_bell,대치1-220,37.4925833,127.06010890000002,
emergency_bell,대치1-221,37.4934984,127.05437090000001,
emergency_bell,대치1-222,37.497448799999994,127.0585969,
emergency_bell,대치1-223,37.4913405,127.05700230000001,
emergency_bell,대치1-224,37.490372,127.0632114,
emergency_bell,대치1-225,37.4963671,127.05500190000001,
emergency_bell,대치1-226,37.4976394,127.0592043,
emergency_bell,대치1-227,37.4895389,127.05633359999999,
emergency_bell,대치1-228,37.4937803,127.0619459,
emergency_bell,대치1-229,37.4949391,127.0566943,
emergency_bell,대치1-230,37.4924242,127.05820690000002,
emergency_bell,대치1-231,37.4969027,127.0614423,
emergency_bell,대치1-232,37.494174799999996,127.06301129999999,
emergency_bell,대치1-233,37.4986274,127.06062240000001,
emergency_bell,대치1-234,37.495718200000006,127.05943049999999,
emergency_bell,대치1-235,37.496006099999995,127.0616078,
emergency_bell,대치1-240,37.496285,127.05991499999999,
emergency_bell,대치1-242,37.493699,127.063515,
emergency_bell,대치1-243,37.496857,127.061875,
emergency_bell,대치2-201,37.4983789,127.06906540000001,
emergency_bell,대치2-203,37.49651179999999,127.06380759999999,
emergency_bell,대치2-204,37.495054100000004,127.0657308,
emergency_bell,대치2-205,37.49169379999999,127.0682896,
emergency_bell,대치2-206,37.49426029999999,127.07000079999999,
emergency_bell,도곡1-214,37.4870264,127.03479409999998,
emergency_bell,도곡1-215,37.4854643,127.0362318,
emergency_bell,도곡1-216,37.4857495,127.03696670000001,
emergency_bell,도곡1-217,37.488976,127.03780890000002,
emergency_bell,도곡1-218,37.488827,127.03315790000002,
emergency_bell,도곡1-219,37.486043200000005,127.0352232,
emergency_bell,도곡1-220,37.485745200000004,127.03447220000001,
emergency_bell,도곡1-221,37.48852479999999,127.0450723,
emergency_bell,도곡1-222,37.4870435,127.04446609999998,
emergency_bell,도곡1-223,37.48861420000001,127.0342362,
emergency_bell,도곡1-224,37.4927046,127.04412820000002,
emergency_bell,도곡1-225,37.4899062,127.0354419,
emergency_bell,도곡1-227,37.4888281,127.03455120000001,
emergency_bell,도곡1-228,37.488944200000006,127.0472074,
emergency_bell,도곡1-229,37.4905787,127.03820590000001,
emergency_bell,도곡1-230,37.489895600000004,127.04167659999999,
emergency_bell,도곡1-231,37.4872756,127.0353413,
emergency_bell,도곡1-234,37.48851,127.0375085,
emergency_bell,도곡1-237,37.4898721,127.03655359999999,
emergency_bell,도곡1-238,37.4913278,127.03962209999999,
emergency_bell,도곡1-239,37.487207500000004,127.03364609999998,
emergency_bell,도곡1-240,37.487880100000005,127.0340216,
emergency_bell,도곡1-241,37.487331899999994,127.04372849999999,
emergency_bell,도곡1-242,37.488339399999994,127.0402014,
emergency_bell,도곡1-243,37.4864884,127.03798590000002,
emergency_bell,도곡1-244,37.4863955,127.0444604,
emergency_bell,도곡1-245,37.489606099999996,127.04142720000002,
emergency_bell,개포4-238,37.4797984,127.0468801,
emergency_bell,개포4-239,37.4763495,127.0496683,
emergency_bell,개포4-240,37.4822046,127.0483345,
emergency_bell,개포4-241,37.4767631,127.0523841,
emergency_bell,개포4-242,37.4796669,127.05025159999998,
emergency_bell,개포4-243,37.47413529999999,127.05350849999999,
emergency_bell,개포4-244,37.4741874,127.05238329999999,
emergency_bell,개포4-245,37.4789333,127.0555459,
emergency_bell,개포4-246,37.4789577,127.05561909999999,
emergency_bell,개포4-247,37.4785555,127.05141529999999,
emergency_bell,개포4-248,37.4737564,127.05126609999998,
