Title,Singer,Song_ID,Release_Date,Like_Count,Lyrics
기대안해 (I Won't Get My Hopes Up),초코와 바닐라,36964761,2023.11.15,47,"안녕 또 안녕
나를 설레게 한 그 말

매일 반복되는 하루 틈사이
지루하기만 한 너와 내 사이

뒹굴뒹굴 거리던 주말이
단조롭기만 했던 내 맘이 이상해졌어

어느새 너의 색채들로
물들어 온통

안녕 또 안녕
나를 설레게 한 그 말
너는 아무것도 모르고 (손을 들어)
Goodbye goodbye
멀어지는 너를 보며
다짐해 오늘도 좋아해

언제 쯤이면 닿을 수 있을지
해맑은 미소는 눈치도 없이

두근두근거리는 심장이
잠잠하기만 했던 일상을 헤집어놨어

어느새 너의 색채들이
퍼져가 온통

안녕 또 안녕
나를 설레게 한 그 말
너는 아무것도 모르고 (손을 들어)
Goodbye goodbye
멀어지는 너를 보며
다짐해 오늘도 좋아해

안녕 또 안녕
나를 설레게 한 그 말
언제 언제나
너에게 듣고 싶은 말
Goodbye goodbye
멀어지는 너를 보며
오늘도 내일도

안녕 또 안녕
나를 설레게 한 그 말
너는 아무것도 모르고 (손을 들어)
Goodbye goodbye
멀어지는 너를 보며
다짐해 오늘도 좋아해"
Song for You,Paul Blanco,36962160,2023.11.15,21,"도돌이표

하루하루 고달퍼
이겨내기가
조급해지는 마음을
추슬러내기가

내 자신도 돌볼 수 없어
네가 하는 말에
난 대답할 자신이 없어
솔직하게 말해

그저 난 너에게
어리광부리고
넌 걱정스런 눈으로 봐
미래가 없는 걸까
그저 난 너에게
투정을 부리고
의미 없는 대화로
시선을 돌려
도돌이표
도돌이표처럼

미안해 준비되지 않았어
미래를 말하기에
난 생각하고 싶지 않았어
이미 복잡한 맘으로
가득찼기에

그저 난 너에게
어리광부리고
너는 걱정스런 눈으로 봐
미래가 없는 걸까
그저 난 너에게
투정을 부리고
의미 없는 대화로
시선을 돌려

품에 안을 용기도
떠나보낼 준비도 안 되는데
흐르는 시간 속에 우린
어디로 가는지

그저 넌 나에게
지쳐만가고
난 걱정스런 눈으로 봐
놓아주지 못한 채
그저 넌 나에게
멀어져만 가고
돌이킬 수도 없는
시간을 돌려
도돌이표
도돌이표
도돌이표처럼

도돌이표처럼"
vacance,안0김박재재,36965284,2023.11.14,478,"지금은 이미
지금이 아닌
기억이 되지
시간은 마치
녹고 있는 것 만 같지
오로지 흐르지

손가락 사이로 빠져나가
움켜쥐고 발을 구르지만
바닥이 없는 곳까지 모두 다 가보자
사라지자

우린 더
완벽히 추락하고
영원토록
온전히 살아보고
사라질 사람일 뿐이라 해도
찰나에 순간에

우린 더
끝까지 서로를 잡고
오래도록
진하게 기억되고
사라질 사랑일 뿐이라 해도
선명히 자국을 남겨둬

우리는 사실
이곳에 버려진
운 좋은 표식
그런 게 아닐지
자질구레한 감정들까지 다
떠안을 수 있으니

확실과 불확실의 형태
만족과 모자람의 경계
오묘하게 나눠지던 무형의 해답
기어코 보게 되고 말 거야

우린 더
완벽히 추락하고
영원토록
온전히 살아보고
사라질 사람일 뿐이라 해도
찰나에 순간에

우린 더
끝까지 서로를 잡고
오래도록
진하게 기억되고
사라질 사랑일 뿐이라 해도
선명히 자국을 남겨둬

놓쳐버린 환상, 닳아버린 잔상
바라왔던 이상, 어린 나의 공상
어젯밤의 몽상, 흑백의 자화상
오오오
부풀었던 상상 지금 나의 악상
너와 함께 항상, 꿈꿔왔던 비상
다 사라질 사람, 다 사라질 사랑
오오오"
"사라질 사람, 사라질 사랑",이츠,36960804,2023.11.14,264,"유난히 빛나던 기분 좋은 하루
두근두근 대는 내 마음 들킬까
아무도 모르게 나만 알고 싶어
이런 내 맘 너는 모를 거야

기분이 이상해 널 보고 있으면
잃어버린 나의 우주를 찾은 걸까
너무 궁금한 일인걸
너와 나의 얘기

어제와 다른 오늘이
또 설레이는 내일이
알수없는 이 떨림이
나에게 말하고 있어

말해봐 가끔은
너도 나와 같은 마음이라고
너 혼자만의 이야기가
아니라고 말해

빛나는 사랑이
내게도 온 것 같다고 처음이라고
이제는 말해도 돼
너도 똑같은 마음이라고

아닌 척 해봐도 숨기긴 어려워
사랑일까 우정일까 도대체 뭘까
너무 궁금한 일인걸
너와 나의 얘기

어차피 이렇게 된 걸 나도 인정할게
흔들리는 니 표정도 내게 말하고 있어

말해봐 가끔은
너도 나와 같은 마음이라고
너 혼자만의 이야기가
아니라고 말해

빛나는 사랑이
내게도 온 것 같다고 처음이라고

이제는 말해도 돼
너도 똑같은 마음이라고 (이라고)

스따라 따따라 스따따따라 따라
빠라밤 빠람 빠람 빠람 빠라라 라라라

빛나는 사랑이
내게도 온 것 같다고 처음이라고
이제는 말해도 돼
너도 똑같은 마음이라고"
너와 나의 얘기,와잇(wYte),36960688,2023.11.14,"2,259","시선이 멈춘 푸르른 세계
그 꿈속으로 날 데리고 가줘

모든 공간 모든 시간 속에
널 빛으로 그린 건
혹시 나였던 걸까

내게 부는 바람에
녹아 있는 넌
푸른 향기로 날 감싸는 걸

I don't want the blue winds to stop
널 위한 별을 밤 하늘에 켜뒀어
I just want the time with you no ends
난 기억해 안아주던 너의 눈빛들

아름다운 눈물방울
유리 같은 너의 맘에 담고 싶어
너란 빛을 따라갈게
You're gonna be my Universe

초침보다 빠른 너의 heartbeat
알람처럼 울려 잠든 맘을 깨워

두드려줘 문을 열어줄게
너를 닮은 내가 웃고 있는
나의 하루를

때론 하늘처럼 넌
바다처럼 넌
나를 물들인 채 사라져 가

I don't want the blue winds to stop
널 위한 별을 밤 하늘에 켜뒀어
I just want the time with you no ends
난 기억해 안아주던 너의 눈빛들

아름다운 눈물방울
유리 같은 너의 맘에 담고 싶어
너란 빛을 따라갈게
You're gonna be my Universe

가끔 세상 속에서 길을 잃어도
걱정 마 난 원망 안 할 거야
너와 함께 걷는 순간
말할게 널 많이 좋아한다고

I don't want the blue winds to stop
널 위한 별을 밤 하늘에 켜뒀어
I just want the time with you no ends
난 기억해 안아주던 너의 눈빛들

아름다운 눈물방울
유리 같은 너의 맘에 담고 싶어
너란 빛을 따라갈게
You're gonna be my Universe"
여전히 네가 보고 싶다고,윤원,36962348,2023.11.13,924,"What is right and what is amiss
Who draws the line of truth and fallacy
Certainty fails and hope deceives
Who holds the gavel in this vast abyss

Crack the code
Free your soul and mind
Unleash the power and unlock the dark
Amid the scars and the silent cries,
we’ll find the strength hidden deep inside

But We don't have much longer
We don't have much longer, you know.
We don't have much longer
We don't have much longer, you know.

Now open up your eyes
Escape from all the lies
Don’t let them hypnotize you

Stand tall and unconfined
Remember who you are
Don’t let them mesmerize you

Through the storm, when fear tries to blind
In shadows' grip, when fate seems to decline
By starlight dreams will intertwine
And redesign what was so divine

But We don't have much longer
We don't have much longer, you know.
We don't have much longer
We don't have much longer, you know.

Now open up your eyes
Escape from all the lies
Don’t let them hypnotize you

Stand tall and unconfined
Remember who you are
Don’t let them mesmerize you

Now open up your eyes
Escape from all the lies
Don’t let them hypnotize you

Stand tall and unconfined
Remember who you are
Don’t let them mesmerize you

Shout it out, shout it out
We will make happen through the night
Shout it out, shout it out
We will make happen through the night
Shout it out, shout it out
We will make happen through the night
Shout it out, shout it out
We will make happen through the night"
빌어 너의 행복 (feat. sunny),처리 (Churry),36961206,2023.11.14,35,"어른이 될 수 있을까
나는 많이 어려
나를 위하지 않아도
나를 피하지 않아도
결국 날 모르는 말들

어떻게 사는 게
맞는 건지 아직
나는 모르지만
이 길을 걸으려 해

내일의 빛이 오기를
오늘의 힘이 없어도
난 다시 일어나기를 바래

아주 긴 터널 끝에서
작은 꽃 한 송일 보면
내 얘길 들려줄 거야
이 노래
이 노래

나를 배워갈 세상이
내겐 너무 크고 또 슬퍼서

조금만 더 용기를 내자
내가 먼저 가보는 게 맞아
계속 달래봐도
걸음이 무서워서

어떻게 사는 게
맞는 건지 아직
나는 모르지만
이 길을 걸으려 해

내일의 빛이 오기를
오늘의 힘이 없어도
난 다시 일어나기를 바래

아주 긴 터널 끝에서
작은 꽃 한 송일 보면
내 얘길 들려줄 거야
이 노래
이 노래"
"바라봐줘요 (베일드뮤지션 X 양요섭, 손동운 with 청담동)","양요섭, 손동운",36960017,2023.11.14,21,"그때 나는 아무도 막을 수가 없었어
그때 나는 아무래도 지금보다 용감했으니
그때 나는 아무것도 무섭지가 않았어
마치 내가 이 세상의 주인공인 것처럼
에오 내가 헤엄치면 파도들이 나를 따라와
에오 가끔 숨이 차면 그 위에 슬쩍 앉곤 했지
그때 내가 손짓하면 거친 바다도 잠잠해져
그래 나는 빠르게 바다를 가로질렀었지
지금 나도 그때처럼 헤엄칠 수 있을까
지금 나는 아무래도 그때보다 겁이 나거든
근데 나는 아직도 설레이고 있잖아
마치 내가 이 세상의 주인공인 것처럼
빠르게 바다를 가르고 싶어
꼬리를 파르르 떨고 있어 너에게 갈거야
에오 내가 헤엄치면 파도들이 나를 따라와
에오 가끔 숨이 차면 그 위에 슬쩍 앉으면돼
에오 내가 손짓하면 거친 바다도 잠잠해져
그래 나는 빠르게 바다를 가로지를거야
빠르게 바다를 가르고 싶어
저멀리 어디든 가보고 싶어
빠르게 바다를 가르고 싶어
꼬리를 파르르 떨고 있어 너에게 갈거야
에오 내가 헤엄치면 파도들이 나를 따라와
에오 숨이 턱 끝까지 차올라도 나는 괜찮아
에오 내가 손짓하면 거친 바다도 잠잠해져
그래 나는 빠르게 바다를 가로지를거야"
"달, 춤",SHIRT (셔츠),36959279,2023.11.13,82,"슬픈 생각을
주워 담을 수 있다면
작은 병에 모아두고

훌훌 비눗물을 부어 넣고 섞어 불어보자
보글보글 비누 거품

후후 숨 쉴 때마다
쑥쑥 부풀어 가는 방울
톡톡 터트려 버리고
행복만이 남은 내 마음은 슬픔에 잠긴 널 위한 선물

나에게 너의 거품 보내줄래
소중히 터트릴게

후후 숨 쉴 때마다
쑥쑥 부풀어 가는 방울
톡톡 터트려 버리고
행복만이 남은 내 마음은 슬픔에 잠긴 널 위한 선물

후후 숨 쉴 때마다
쑥쑥 부풀어 가는 방울
톡톡 터트려 버리고

너의 거품 모두
내가 다 가져갈게
행복하길 바랄게"
아무렇지 않게 밥을 먹고,한리이,36959721,2023.11.11,"3,825","결국엔 그렇게
다시 만나게 돼있어
우리는

헤어지던 그 순간에
약속했던 우리는
서로 그리워했었지
많은 얘기들을
가슴에 담아 둔 채로

빛 바랜 사진 속에서
환하게 웃던 우리는

찬란한 빛의 계절에
사랑했던 우리는
그래 많이 어렸었지
날 위한 네 마음
그래서 알지 못했어

눈물이 빗물처럼 내려와
내 눈에 네가 가득 차올라
달려가 안아 주고 싶지만
단 한 걸음도 뗄 수 없어
너 꿈결처럼 멀리 사라질까 봐
두려워서

행복했었던 추억했었던
기억들이 하나 둘씩 떠오르네
매일 기도했었던 두 손 모았던
나의 손이 이젠 너의 손을 찾네

똑같은 향기에 길을 걷다
몇 번이나 돌아 보곤 했어

혹시라도 너였을까
난 놀라 차를 세워
너를 찾아 헤맸어

힘든 시간을 건넌 뒤엔
마치 운명처럼
너와 난 마주칠 거야

눈물이 빗물처럼 내려와
내 눈에 네가 가득 차올라
달려가 안아 주고 싶지만
단 한 걸음도 뗄 수 없어
너 꿈결처럼 멀리 사라질까 봐

홀로 지칠 때도 있었지
태풍 속에서 부서진
난파선을 탄 것처럼
길 잃은 채 헤맸지
약속도 난 어겼지
흑백 세상을 살았지
그리운 마음에 지쳐
그림자같이 살았지

그러다 결국 쏟아진
햇살처럼 드리워진
너라는 기적에 난
다시 한번 웃게 되네
너라는 기적에 난
다시 한번 사랑하네
너라는 기적에 난

오래 전 그 날에 아파했던
너와 난 이제 어른이 되어
상처 난 기억이 되지 않게
다신 멀어져 울지 않게
언젠가 널 만나면 다시 사랑할 거야

눈물이 빗물처럼 내려와
내 눈에 네가 가득 차올라
달려가 너에게 난 말하고 싶어
널 사랑해 왔다고"
I Wanna Fly,Weeekly (위클리),36958708,2023.11.11,71,"우리는 왜소하고
마음은 가난하고
그러니 더 크게, 더 크게
노래해야지

어쩌면 우리의 노래가 세상을 구할지 몰라
어쩌면 우리의 노래가 세상을 구할지 몰라"
여름인사 (Demo),이무진,36959624,2023.11.11,80,"Don’t Cry
깊은 숲이 주는 메아리
그 속을 걷고 있는 나
또다시 꿈꿀 수 있을까?
이 길에 끝에서

까만 밤, 찬바람. 여전히 여긴 이별이 흘러
한 번 더 마주한 이곳 나의 아픔 지워줘

Don’t Cry
깊은 숲이 주는 메아리
그 속을 걷고 있는 나
또다시 꿈꿀 수 있도록
내 맘을 안아줘

그리움 보다 더 두려운 너를 기억하는 것
다시 또 아침이 오면 모두 잊혀질까

Light So Bright
가장 선명한 Memories
한 발 더 가면 지워지겠지 너라는 기억

Don’t Cry
깊은 숲이 주는 메아리
그 속을 걷고 있는 나
또다시 꿈꿀 수 있도록
내 맘을 안아줘

Don’t Cry
별처럼 밝게 빛나던
그때의 우리가 지워져
아무 일 없던 것처럼
또 살아가겠지"
CHEAT,OKASHII,36959256,2023.11.11,63,"이 세상에 기쁜 꿈 있으니
가득한 사랑의 눈을 내리고
우리 사랑에 노래 있다면
아름다운 생 찾으리다

이 세상에 슬픈 꿈 있으니
외로운 마음의 비를 적시고
우리 그리움에 날개 있다면
상념의 방랑자 되리다

이 내 마음 다하도록 사랑한다면
슬픔과 이별 뿐이네
이 내 온정 다하도록 사랑한다면
진실과 믿음 뿐이네

내가 말 없는 방랑자라면
이 세상의 돌이 되겠소
내가 님 찾는 떠돌이라면
이 세상 끝까지 가겠소

이 내 마음 다하도록 사랑한다면
슬픔과 이별 뿐이네
이 내 온정 다하도록 사랑한다면
진실과 믿음 뿐이네

내가 말 없는 방랑자라면
이 세상의 돌이 되겠소
내가 님 찾는 떠돌이라면
이 세상 끝까지 가겠소

내가 말 없는 방랑자라면
이 세상의 돌이 되겠소
내가 님 찾는 떠돌이라면
이 세상 끝까지 가겠소

내가 말 없는 방랑자라면
이 세상의 돌이 되겠소
내가 님 찾는 떠돌이라면
이 세상 끝까지 가겠소"
LIVE,Kim Addict (킴 애딕),36959576,2023.11.11,28,"Ladies and gentlemen, and everyone else.

Welcome to your 21st century odyssey.

We're happy to help you along the way.

This journey began with foolishness,
but we don't know how it will end.

Will it be doom? or new hope?

Global warming, cannibalization crises,
pandemics, military ambitions of superpowers,
monopolistic multinationals,
xenophobia and other forms of discrimination.

Broken democracies,
distorted justice and education systems,
social polarization,
a media that doesn't report the truth,
and many other issues..

Despite this,
there are voices of solidarity
from citizens around the world
who are not giving up
and are demanding reflection and improvement.

The challenge to find a new way forward continues,
as does the effort to make the truth known.

Will it be doom? or new hope?

Now we're ready to take off.

Please fasten your seatbelts.

Thank you."
Miss You,방예담,36953042,2023.11.11,28,"I don't wanna cry 난 그렇게
오랜 몸부림마저
머물 곳 없는 상상속에
묻혀버리고 말았나

흐느끼던 날개로
흐린 눈을 가린채
버려주기만을 바라는
작은 새 처럼

작은 몸짓하나 기대하지 않아
흐린 두눈은
나른한 오후 그렇게 난
작은 새

아무렇지 않아 젖어버린 비상도
이대로 잠시 버려지면 돼
그렇게 난 작은 새

I don't wanna cry 난 그렇게
오랜 몸부림마저
머물 곳 없는 상상속에
묻혀버리고 말았나

흐느끼던 날개로
흐린 눈을 가린채
버려주기만을 바라는
작은 새 처럼...

작은 몸짓하나 기대하지 않아
흐린 두눈은 나른한 오후
그렇게 난 작은새
I don't wanna cry 난 그렇게
오랜 몸부림마저
머물 곳 없는 상상속에
묻혀버리고 말았나

흐느끼던 날개로
흐린 눈을 가린채
버려주기만을 바라는
작은 새 처럼..."
내게 사랑은 너무 써,싱어게인3 31호 가수,36956557,2023.11.09,186,"My favorite gum in my mouth but don’t feelin’ the taste
뭘 입어봐도 다 뻔해 재미없게
Playlist의 volume을 키워봐도
Oh oh oh
이유 없이 공허해

적막한 빈틈이 다 채워지게
가슴 뛰는 뭔가 필요해
두 팔을 벌려 (it’s) 10,000ft
Yeah it’s me

높은 Skyline 속 divin’
날 찾을 때까지
떠나 멀리
펼쳐진 Vanilla sky 그 사이의
심장이 뛰는 나 I can fly so freely

I like to be free

뭔가 잘못된 것 같아 It’s real
벼랑 끝에 서봐도 I can’t feel
고장 나버려 What happened to me
Who rock my world

높은 Skyline 속 divin’
날 찾을 때까지
떠나 멀리
펼쳐진 Vanilla sky 그 사이의
심장이 뛰는 나 I can fly so freely

I like to be free

뜨겁게 타버려 남은 게 없네
다시 나로 일어서야 해
두 팔을 벌려 (it’s) 10,000ft
Yeah it’s me

높은 Skyline 속 divin’
날 찾을 때까지
떠나 멀리
펼쳐진 Vanilla sky 그 사이의
심장이 뛰는 나 I can fly so freely

I like to be free"
어떨것같애 (Feat. ZICO),MEENOI,36953935,2023.11.10,18,"생각은 말아요 흘러간 어제는 오늘을 살아가요
그러지 말아요 우리가 된다면 뭐든 할 수 있어요

숨기지 말아요 지나간 하루는 내게 다 털어놔요
내게 다 말해요 우리 함께라면 아무 걱정 말아요

아무도 없다해도 그 옆에 내가 있어요
감은 눈으로 걷는 것처럼 느껴도 내가 있어요


아무렴 어때요 누구보다 나를 잘 알고 있잖아요
그래 괜찮아요 지나간 일들은 그냥 흘려 보내요

아무도 없다해도 그 옆에 내가 있어요
감은 눈으로 걷는 것처럼 느껴도 내가 있어요

혼자라고 느낄 때 그럴 때 나를 봐요
그대만 있다면
고단하고 어지러운 마음 모두 다 이겨낼 수 있어요

아무도 없다해도 그 옆에 내가 있어요
감은 눈으로 걷는 것처럼 느껴도 내가 있어요

아무도 없다해도 그 옆에 내가 있어요
감은 눈으로 걷는 것처럼 느껴도 내가 있어요"
