Name,Artist,Key,BPM
그냥 그렇다고 (prod. 투챔프),김선아,A♭ Minor,116
Management Progress Song,Three Manager,G Major,128
연모,Heo Young Saeng,A Minor,127
GOODBYE_X_LOVE,Yang Joon Il,A Minor,85
Perhaps I,blah,A♭ Major,132
Oppa is still alive,Win DEPT.,A♭ Minor,130
가잖아,Shin Seung Hun,E♭ Major,122
Smile!,615,F Major,95
Stay In My Love,Nine (OnlyOneOf),D♭ Major,125
Moo Nyeo Do(The Painting of Shaman),Crackshot,G Minor,150
Maniac,Conan Gray,A♭ Major,108
Foolish,Ashanti,C Major,90
ROSETTA (Feat. MILLI),"pH-1, MILLI",D♭ Minor,146
Feel Me Flow,Naughty By Nature,A♭ Minor,90
BYE BYE BYE (feat. Sion),"Zior Park, Sion",B Major,186
"볼티지 VOLTAGE (feat. Lionclad, MMDDYYYY)","META., Lionclad, mmddyyyy",B Minor,160
One Step Closer,Linkin Park,A Major,95
Yeowool,dosii,E Major,136
보고싶다,Kim Bum Soo,F Major,128
그것밖에 몰라요,Woo Eun Mi,D♭ Minor,111
"Nothing lasts forever, but love is forever",리피트,G Major,70
O Sayonara Sayonara,Sooraj Santhosh,B Major,102
What I Call Love (with. Hersh),"EachOne, Hersh",E Minor,98
Life Goes On,"Lil Baby, Gunna, Lil Uzi Vert",E Minor,165
낙화 (落花),Epik High,E♭ Minor,87
"Smoke (Prod. Dynamicduo, Padi) - Remix","Dynamicduo, ZICO, B.I, Jay Park, CHANGMO, Jessi, Padi",F♯ Minor,98
Sunbathe,"Tainy, Miguel",F♯ Minor,88
Wake Up Call,Maroon 5,E Minor,164
Sins of Love,Heo Hoy Kyung,C Major,55
Stay With Me,O.WHEN,E Major,172
Reach for the Stars,U Sung Eun,E♭ Major,182
Neverland,Zendaya,D Major,124
INDEPENDENT WOMAN,eite,B♭ Minor,123
Screen Time (Feat. Hoshi of SEVENTEEN),"Epik High, HOSHI",A Major,88
욕심은 끝이 없어 Greed has no end,"JJANGYOU, Hukky Shibaseki, JJANGYOU Shibaseki",C Major,129
클라우드 맨,"DJmegan23, Ecco2k",G Major,205
Vroom Vroom,Charli XCX,B Major,151
Break Up (Feat. Skinny Brown),"Urban Fisher, Skinny Brown",E Minor,139
Autumn morning,IU,A Major,171
I said I love you,WOO JEE WON,G Major,104
So am I after all,Baegna,B♭ Major,130
Love Rain,Kim Tae Woo,D♭ Major,120
Our unrequited love story (Korean Ver.),Monday Kiz,G Major,129
I can′t be that guy,5WORLD,B Minor,91
"그때로, 다시 (feat. 현서)","윤건호, HYUN SEO",C Major,95
우리 헤어진 이유,T-ARA,F Major,134
Green Light,Rod Wave,D♭ Major,83
Can’t Nobody Do Me Like Jesus,The Crabb Family,G Minor,212
One More Night,Maroon 5,F Minor,93
2230 (Feat. HYNGSN),"Kirin, HYNGSN",A♭ Major,152
Youth,Glass Animals,A Minor,96
Knot,Wynn,E Major,83
Thinkin' bout you,"OuiOui, Wilcox",F Minor,85
창문 너머 어렴풋이 옛 생각이 나겠지요,Sanullim,C Major,162
Something in the Orange,Zach Bryan,C Major,154
밤하늘의 별들처럼 Like the Stars in the Night Sky,Yeoyu And Seolbin,D♭ Minor,139
Move! (Prod. Slom),pH-1,D♭ Major,126
Algorithm,HeeJin,G Major,115
Rat In The Trap,THE BOYZ,A Major,131
Lee Boo-jin (Feat. The Quiett),"VEKOEL, The Quiett",F Major,97
like an idiot (feat. Lay.bn & Odd95),"D-dolpH, Lay.bn, Odd95",C Major,102
Like a Neighbor,Yun DDanDDan,A Major,110
"J.S. Bach: Goldberg Variations, BWV 988 - Variatio 21 Canone alla Settima. (a 1 Clav.)","Johann Sebastian Bach, Benedek Horvath",F Major,140
On such a Day,BESTie,E Major,75
Lullaby for grandma,Fallin' Dild,C Major,120
그대만그려,Not Found,,
Fall In Love,Bailey Zimmerman,F♯ Major,146
"Every day, Every Moment",Paul Kim,A♭ Major,133
B Like U,Jiselle,G Major,120
If We Ever Meet Again,Lim Young Woong,F♯ Major,105
body shimmer (Feat. OVCOCO),"kane, OVCOCO",A Major,90
Monthly Project 2023 September Yoon Jong Shin - Goodbye Bye Bye,Yoon Jong Shin,B♭ Major,80
Love Is Like A Movie,Jehwwn,D Major,150
A book of memory,Yeon Kyoo Seong,D Major,144
Someday,The Strokes,A Major,106
우리 어쩌면 다시 만날지 몰라,Lee Hyuk,A♭ Major,136
My Song,5moon,G Major,136
It was love,no reply,D♭ Major,136
주륵(Drip),Not Found,,
DUNE,CHASEDAE,E Major,133
Guilty,TAEMIN,F♯ Minor,82
HEARTRIS,NiziU,E Minor,116
BLACK! (feat. Roh Yun Ha),"Curlly, Roh Yun Ha",C Major,124
언제쯤 이 숨을 다 뱉어낼까요 (With. 최인태),"Seonyull, 최인태",D♭ Major,124
Trap,"Swings, Sung Eun Yoo",G Major,81
"SPITTA (Feat. Wutan, Odee) - Single Version","NOAH1LUV, Wutan, Odee",C Minor,138
We Were Young,Jang Min Ho,D♭ Major,136
Even Though My Heart Breaks,FLY TO THE SKY,C Major,67
Penetrates coldly Pain (With Kim Ki Won),"Nam Hye Seung, Jeon Jong Hyuk, Kim Ki Won",B♭ Minor,70
THE RHYTHM OF JUSTICE,Park Jihoon,D Major,184
도시의 별빛,"Moon Deuk, 새벽별",C Major,171
If you love someone again,Han Kyung Il,B Major,144
Boyfriend (feat. MnMz),"Dust funk, MnMz",D♭ Major,110
황의종:: 청산 -- 청산향(靑山香),황의종,B♭ Minor,132
X.O.X,Moon Jong Up,D Minor,104
If You Love Me,Brownstone,G Major,95
ONLY FUN,XODIAC,D♭ Minor,110
True Colors,Cyndi Lauper,C Major,172
Seven (David Guetta Remix - Extended),"Jung Kook, Latto, David Guetta",B Major,125
Cry,Cigarettes After Sex,G Major,143
Trust Yourself,Jeong In Seong,E♭ Major,172
촉이 와 (Can You Feel It?),SUPER JUNIOR-D&E,C Major,128
Half of My Heart,THEO (P1Harmony),D♭ Major,111
LIFE GOES ON (feat. RGP),"BMK, RGP",F♯ Major,172
A letter,KIM HOJOONG,C Major,138
손 내밀면 닿을 거리에,KIM CHANG YEON,F♯ Major,127
Don’t Blame Me,Taylor Swift,A Minor,136
"Symphony No.9 In E Minor, Op.95, B.178 ""From The New World"": 4. Allegro Con Fuoco - Excerpt","Antonín Dvořák, Berliner Philharmoniker, Rafael Kubelik",E Minor,140
baby you think I don't love you,RIPLEY,D Major,118
L FOR LOVE,Aalia,B♭ Minor,94
Ghost,Justin Bieber,D Major,154
Ieodosana,South Carnival,F♯ Minor,114
There's still something I want to do for you,Yeoeun,E♭ Major,135
Mademoiselle de Paris,Stefan Scholz,D Major,141
Here We Go Again (Feat. Hae Eun),"Muddy Red, Hae Eun",C Major,149
Hello Tutorial,"Zion.T, 슬기 (SEULGI)",C Major,98
Curse (feat. Huiii),"Ryu Garam, Huiii",E Minor,93
Feel This Way,"Lonely in the Rain, Panama",B♭ Major,124
돌멩이,마시따밴드,A♭ Major,139
Rain,SUNG DAM,A Minor,126
NABI,BIBI,A♭ Minor,184
Don't Cry - 2023 Remaster,New Kids On The Block,C Major,128
Night Sea,Choi Yuree,A♭ Major,125
칫챗 chit-chat,ALEPH,G Major,82
Once in a Lifetime - 2005 Remaster,Talking Heads,D Major,117
CHEESE,Stray Kids,D Major,90
You and I going together,TAE JIN A,C Minor,111
Everything Everywhere All At Once,Seo actor,E Minor,73
Love Blooms,Moon Byul,D Major,96
Falling Behind,Laufey,G Major,166
Wondering Heart,Choi Baek Ho,G Minor,142
좋니,Yoon Jong Shin,F Major,80
gold tooth (feat. Sonny Zero),"KODI GREEN, Sonny Zero",B♭ Major,93
Rest,Lee Mujin,B Minor,124
I′ll always be there for you when we are happy or sad,DOKO,E♭ Major,135
Yoshi,"Arcángel, De La Ghetto, Jowell & Randy",D♭ Major,160
Halo,Beyoncé,B Minor,80
Sweet Hug,William Augusto,C Major,140
End of the film,For The More,F Major,113
Mixtape : On Track,Stray Kids,D♭ Major,171
내 삶의 이유라,조수아,D Major,140
Napping Rabbit,Tranter Norwood,B♭ Minor,78
Seasons,homezone,F♯ Major,164
SUMMER'S TEASING,Noah Guy,G Major,65
와,이정현,B Major,134
Wash Away,Iya Terra,B Minor,150
Flower viewing,HWANG YOUNG WOONG,D Major,147
나 오늘 그대에게 To you,Baek A,D Major,88
California Sunshine,Family Jools,F Major,86
Help,Papa Roach,D Major,92
Brother,You Hwe Seung,F♯ Major,133
"Silence(Feat. VVON, Janet Suhh(자넷서))","HAAN, vibin, VVON, Janet Suhh",E♭ Major,116
BABY (Feat. Roydo),"SUDI, Roydo",F Minor,130
I'll Grow Up For You,Ahn Heesu,D♭ Major,124
Talk Saxy,RIIZE,F Minor,89
I'll Be There,Jess Glynne,G Major,100
Because I Don't Know How to Love (2023),FTISLAND,E♭ Major,136
Loved By You,Chelsea Cutler,A♭ Major,98
Glad You Came,The Wanted,G Minor,127
해뜰 날 (정신 못 차리는 굴삭기 / 정중식x김바울) - Live,"Jeong Jungsik, Paul Kim",C Major,114
awry (Prod. Epitone Project),Heo Hoy Kyung,D♭ Minor,144
수많은 날을 지나 너에게 닿으면,VIN,E Minor,126
우루과이,Not Found,,
refraction of water,Mool,D♭ Major,98
eat meat,Reels Ranger,F Major,100
그리워해 너를,Huie,C Major,136
"Still, you are a good person to me",Lydia,C Major,134
Moon Flower,Tahüm,A Minor,83
Perfect Night,LE SSERAFIM,F♯ Major,168
Homecoming,"Kanye West, Chris Martin",D♭ Major,87
Stair of life,QKA,A Minor,130
Love Affair,2NB,A Minor,73
A Day,BTOB,G Major,110
Better Things - Dance Remix,"aespa, LDN NOISE",C Major,132
Love Me,"Lil Wayne, Drake, Future",B Major,125
BE MY WALLPAPER,Kim Mi Jeong,A Major,96
손잡고 백세인생,YOUHA,C Major,134
Poppin′ Party (Feat. Coa White),"Futuristic Swaver, Coa White",D Minor,88
WYDNN,S8YN,F Minor,115
본능적으로,"Yoon Jong Shin, Swings",B♭ Minor,100
Be Myself,Vluestar,B Major,75
골목길,Lee Mujin,C Major,136
All That You Wanted,Karina Rykman,G Minor,101
What Should I do,GIRIBOY,A Major,140
B**ch (Feat. CHANGMO),"Leellamarz, CHANGMO",E Minor,125
Nabillera,HyunA,D♭ Major,188
민물장어의 꿈,Shin Hae Chul,D Major,130
heart beating date,IU,A Major,166
Like a fool,2am,B♭ Major,72
Mirage,"UNFAIR, DL",D♭ Major,160
Cause It's First Time,O.WHEN,F Major,128
I'm still afraid,나은설,G Major,136
너를 사랑하고도,전유나,G Minor,134
Dear Sister,The Pretty Reckless,A♭ Minor,144
On the road,BAEKHYUN,D Major,138
Plastic Candy,HaSeul,F♯ Major,174
Jongno,Seoul Music Ensemble,D♭ Minor,117
Havin My Way (feat. Lil Durk),"Lil Skies, Lil Durk",F♯ Minor,127
Beautiful Girl (2023),F.CUZ,D♭ Major,124
Hot Chocolate,NavyQuokka,F Major,98
BE WITH ME,TREASURE,A Major,107
Malaga,9001,D♭ Major,82
오빠야,Seen Root,A♭ Major,141
Now Or Never,Halsey,F♯ Minor,110
I do not know why I am here,Galaxy Express,B Minor,129
고향의 봄,피아노 자장가,D♭ Major,75
이내,ZERDA,D♭ Major,112
너와 나 우리 You N Me Us,Wetter,C Major,146
Gum,Jessi,A Major,150
0X1=LOVESONG (I Know I Love You) feat. Seori,TOMORROW X TOGETHER,C Major,105
coii - Single Version,cotoba,G Minor,167
The Unknown Guest,DEAN,E Major,113
Less is more (Feat. C'SA),Not Found,,
Listen to this song,Park Boram,F♯ Major,134
RUCKUS,UnityTX,F Major,170
"the B side of the Seasons - Chiptune ver., inst.",RYU SEOKWON,D♭ Major,188
Inside your sea,The Hills,E Major,136
그때의 우리의 계절이 올까요 (feat. 심유선),"어반폴리, 심유선",E♭ Major,132
Catch me,bandi,A Major,80
Underwear,Pulp,A Major,97
I want to be excited,Cheon Soa,F♯ Major,83
Being,"Tabber, Yerin Baek",A♭ Minor,92
My Girl (feat. KWON SOON IL (Urban Zakapa)),"Clazziquai, KWON SOON IL",E Minor,170
I Believe,Jonas Brothers,A Major,99
one summer,"Yang Da Il, WENDY",B♭ Minor,141
Shhh,KISS OF LIFE,F♯ Major,100
Come in Yeoncheon (연천애),Not Found,,
사랑이란 멜로는 없어,Jeon Sang Geun,E Major,138
환영문,Click-B,A Major,116
Restart It (feat. Okasian) - Extended Ver.,"Bryan Chase, Okasian",B Major,123
Don't Stop Believin',Journey,B Major,130
There's Nothing Holdin' Me Back,Shawn Mendes,F Major,122
JIKJIN,TREASURE,C Major,130
Ordinary you meet incomplete me,sica,D Major,88
Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",A Major,90
REBORN,"Jay Park, ILLSON, Boi B",F♯ Major,104
Like Heaven (Feat. Paul Blanco),"KWON EUNBI, Paul Blanco",F Major,96
Doctor Fish,Gwangil Jo,B Major,145
Gotta Twerk,EZUZ,G Major,138
Blend,"Cazwell, Peppermint, Craig C",D Major,102
Telepathy,"Yang Yoseob, EUNHA",D Major,92
SCRIBBLE,LEEWOO,E♭ Major,132
Heart flower,Boramiyu,C Major,83
아 저기요 - Instrumental,SuperGuitar,B Major,108
You’re Precious,Standing Egg,A Major,70
Hourglass,Jiří Horák,D♭ Major,80
All Day,"Kanye West, Theophilus London, Allan Kingdom, Paul McCartney",A Minor,123
바람이 분다,Lee So Ra,G Major,124
La Vida Loca,Clover,D Major,112
FEVER,ATEEZ,G Major,93
To My Boyfriend,ILY:1,B Major,137
Goodbyes (feat. Young Thug),"Post Malone, Young Thug",F Major,150
TRUTH OR DARE,LyteSpeed,B Minor,140
PARANOIA,"HEARTSTEEL, League of Legends, BAEKHYUN, tobi lou, ØZI, Cal Scruby",A♭ Major,170
Everblooming,Park Sae Byul,A Major,95
Cockblock,Amy Schumer,A Major,126
Black Diamond,KISS,A♭ Minor,133
Blue Night,Banduni,D Major,160
Youuuuu (feat.moim),"søye, moim",D Major,120
Light of my life,Gaho,C Major,126
words don‘t come true,Ryo,D Major,92
She Just Won't Believe Me,Tame Impala,C Major,141
Sunrise,Morgan Wallen,F Minor,125
Heaven is a happy Paradise full of Light and Music (From Dante's Divine Comedy),Fado Ambient,A Major,114
DANG! (hocus pocus),Billlie,A Minor,112
Prayer Of The Refugee,Rise Against,E♭ Minor,196
Koala,Galantis,D♭ Major,170
Still love,SO HYUN,F Major,146
Neverland,Zendaya,D Major,124
Perhaps Maybe Returns,OOHYO,B Minor,140
Tracky boy (feat. DOHANSE),"Richboy Hardy, 도한세",B♭ Minor,144
Wherever I Go,Brent Faiyaz,A Minor,142
졸업여행,김태근,D Major,120
그대란 사람,한가빈,F♯ Major,134
Unfollow,GB9,E♭ Major,134
When love and separation change,Ha Yea Song,C Major,86
Real Love Baby,Father John Misty,G Major,204
SHE GON’ LUV IT,KOREANGROOVE,C Minor,90
Gummy Bear (feat. BIGONE),"DOHANSE, BIGONE",F Minor,132
Wings (Feat. DeVita),"TEAM NY, DeVita",F♯ Minor,106
Fearless (Taylor’s Version),Taylor Swift,F Major,100
Is It True,Tame Impala,A♭ Major,152
Rendezvous,Sik-K,G Major,110
Slow Dancing (FRNK Remix),"V, FRNK",D♭ Major,113
NoHo,"Rahn Harper, Cam Will",F♯ Minor,155
Love You So Bad,Ezra Furman,A Major,135
Right now,"KIM HOJOONG, Ahn Sung Hoon, Kim Joonhyun",D Major,163
Festival,Noridogam,A Minor,135
words don‘t come true,Ryo,D Major,92
0 To 100 / The Catch Up,Drake,B Minor,177
찬바람이 불면,김지연,D Major,82
Waiting For You (feat. Naomi Sharon),"Majid Jordan, Naomi Sharon",B♭ Minor,121
No Return,KyoungSeo,F♯ Major,95
That way you’ll go comfortably,MAZI,B♭ Major,136
m o o n l i g h t ✧ (feat. Coldin),"sweetch, Coldin",C Major,114
romantic tango,Jo Hang Jo,F Minor,114
Weed Out,Kandis,D Major,98
"Today, Rain",Airman,B Major,83
How are you?,Sin Ye Young,G Major,134
Say Sorry,KOLAVO,A♭ Major,76
Yeah Yeah Yeah,BLACKPINK,G Major,87
노래만 불렀지,Kim Jang Hoon,F Major,72
Fading away,Asahi,F♯ Major,111
My Birthday,Rubi Music RD,A♭ Major,180
"My Family - from ""The Addams Family""","Migos, KAROL G, Snoop Dogg, Rock Mafia",F Minor,136
Our final episode,Seo Gi,B♭ Major,124
Last Love,Kim Bum Soo,F Major,141
Uh Huh,Tinashe,G Major,122
낡은 괴담 Cumulus,JUNGWOO,D Minor,174
Take a walk with me,Lee Kyoo Hyung,B Major,158
Stupid (feat. Ashley Alisha & J.O.Y),"Dept, Ashley Alisha, J.O.Y",A Major,108
Drowning (feat. Kodak Black),"A Boogie Wit da Hoodie, Kodak Black",F Minor,129
Madly,FTISLAND,E♭ Major,136
Change Your Mind,Alex Warren,B♭ Major,132
Fact or Cap,ZENE THE ZILLA,A♭ Major,106
Something Like a Miracle,As One,D Major,132
청춘반란 Youth Rebellion,Parannoul,D♭ Major,160
The moment,Ingyeong Choi,F♯ Major,134
"12:45 (Our Secret Diary X Kim Seungmin, Cosmic Boy)","Kim Seungmin, Cosmic Boy",D♭ Major,86
Jimmy Choo,Fetty Wap,B Minor,133
Still Trappin',"Lil Durk, King Von",F Minor,145
S.O.S.,Jonas Brothers,G Major,137
무지개 (Rainbow),f(x),F♯ Major,135
Up Down (Feat. DAVII),"HotSauce, DAVII",D♭ Minor,115
가지마 가지마 (안녕? 난 건이라고해~ 독수리 건),안녕? 난 건이라고해~ 독수리 건,C Major,185
Army Dreamers,Devil's Witches,F Major,120
Hallucination,"Regard, Years & Years",F♯ Minor,123
파도,Un,E♭ Major,138
Good Good Night (Intro),JANNABI,C Major,135
ORCHID (with Robiq),"PL, Robiq",C Major,93
Sunset Canyon,"Foxwarren, Andy Shauf, Darryl Kissick",D♭ Major,110
Beautiful Stranger,Laufey,F Major,108
Good Enough,CHANYEOL,F♯ Major,95
Daylight,David Kushner,A Major,117
다이아몬드 Die Almond,Soombee,A♭ Major,141
Wing (Dignity of a gentleman / Jo Beomjin X Im Dawoon) - Live,"JOBEOMJIN, Im Daun",C Major,100
Surfer Girl - Remastered,The Beach Boys,D Major,106
Us Against World (Piano ver.),"Kang Seungwon, CHOI JUNG HOON of JANNABI",G Major,66
기다리는 사람,Not Found,,
헤어지는 중,Not Found,,
Morning Call,Nick Colionne,G Major,104
Pink Airplane,Hamburg Student,A♭ Minor,130
Be happy and live well,Lee Dong Yoon,D♭ Major,142
잊혀진 것들은 모두 어디로 갔을까 Where Did All The Forgotten Things Go? - Zak_eun_mul ver.,Chano,A♭ Minor,103
재회하는 모습,The Sanghwang,E Major,138
Wangsimni (prod. PELXO),Tomnerd,A Major,84
Think About You,Joosiq,B♭ Major,92
"다시는 사랑하지 않고, 이별에 아파하기 싫어",Baek Jiyoung,F Major,67
Feel Your Lips,Cosmic Chips,A Major,93
Down Down Down,The Expendables,G Minor,173
SHOUT OUT! (Feat. SAEBIT),"Miiro, Saebit",A Minor,120
B.O.M.B - KABOOM ver.,TREASURE,B♭ Major,120
Plastik,S.J.D.,B♭ Minor,120
꽃길만 걷자,"bubble sound, Fleekman",E♭ Major,180
"Heart to elbow (Prod. Broccoli, You Too?)",Yoon Jiyoung,B♭ Major,122
for BINGGRAE MAKER 2,"빙그레우스 더 마시스 짐, 집밥 황녀",F Major,55
A Prayer - Bless,jung jaeil,D♭ Major,124
Even for a moment,"Sung Si Kyung, Naul",C Major,151
Evergreen,Richy Mitch & The Coal Miners,E♭ Major,79
Cherokee,Andy Luma,E♭ Major,83
이별이야기 (With 고은희),"Lee Moon Sae, 고은희",E♭ Major,126
Cried (Feat. Jung Seung Hwan),"DINDIN, Jung Seung Hwan",G Major,146
Bloom,Gain,D♭ Major,124
은혜 아니면,김대환,G Major,144
Foolish,Ashanti,C Major,90
We'll Love,CHERISH,B♭ Major,140
별을 따다,위앤유,C Major,130
Let's break up,The Bridge,E Major,135
너 때문에 울고 있어 나 (I'm crying over you),Kwon Ji Eun,B♭ Major,120
닐라,Liel,A Major,127
Wave in my heart (feat. YUNHWAY),"JINJIN (ASTRO), YUNHWAY",A Major,105
그래도 사랑합니다,ILAC,B Minor,112
Moving Forward,Error,,
가을을 빌려,"Young Jun, Jung In",C Major,128
사랑에 대하여 About love,off the menu,C Major,199
Don't Cry (Original),Guns N' Roses,B Major,125
동백 Camellia,Samui,G Major,82
빛이 나 Shinin',JONGHYUN,C Major,115
Never Going Back Again - 2004 Remaster,Fleetwood Mac,F♯ Major,176
Desire (with Sam Smith),"Calvin Harris, Sam Smith",B Minor,140
Reunion,GIFT,E♭ Major,144
우연히 잠시라도,CHEEZE,F♯ Major,140
추억이란 이름을 받아 Left in the memory (feat. misonyeon),"AQUINAS, misonyeon",E Major,79
Howlin' for You,The Black Keys,B Major,133
Gecko,Llwyd,D Major,140
MACARONI CHEESE,YOUNG POSSE,A Major,153
Jealousy (KIA Carnival Commercial Song),Zion.T,A♭ Major,62
alright (feat. hanlim),"biskit!, Hanlim",G Major,84
사랑이었다면 사랑했었다면,CANDO,A♭ Major,131
Anywhere But Home,SEULGI,B Major,117
헤어지던 날 (feat.혜진(HEZIIN)),Not Found,,
Discord,"The Living Tombstone, Eurobeat Brony",A♭ Minor,105
Till I Live,Dabin,C Major,88
Stop it (feat. SWRY),"Ralph, SWRY",D Minor,136
그대가 원하는 이별이라면,MINIMANI,A♭ Major,136
Expired Love,Around,G Minor,95
Don't think about elephants,O'Domar,D Minor,114
F.A.N (Fresh And New),FAN PICK,G Major,152
Is it Love? (You & Me & Me X Jeong Hyo Bean),JEONG HYO BEAN,A Major,171
Soulmate,Lee So Young,F Major,74
COUP D’ETAT,KINGDOM,D Major,96
Beam me up (2Dx3D),SUPERKIND,B♭ Minor,134
Nostalgia,BLESSED MANE,G Major,142
4am,girl in red,A Major,169
You'll be back,Ju Daegeon,D♭ Major,132
물결 River,Darin,B♭ Major,112
항복,MRCH,A Major,95
I Deserve Happiness (Feat. Minjeong),"015B, 강민정",D Major,80
Strangers,Kenya Grace,E Major,115
Girl Wonder (Daydream Version),Taylor Edwards,F Major,176
Oxygen,BONES,D♭ Minor,120
난 널 사랑해,Shin Hyobum,G Major,102
Young Night,Not Found,,
NOT OK (Feat. MINNIE),"Loco, MINNIE",F♯ Major,91
Mania High,Not Found,,
지우고 버려봐도,Not Found,,
Hopeless,Future Bible Heroes,A Major,132
Life Goes On,"Lil Baby, Gunna, Lil Uzi Vert",E Minor,165
You made me happy,The Daisy,C Major,96
Love it,YOUNITE,F♯ Minor,120
비행운,MoonMoon,G Minor,102
"Be My Star (Feat. Kim Seungmin, Han Yo Han)","Minit, Kim Seungmin, Han Yo Han",D♭ Major,131
Dancing in the Dark,Rockabye Baby!,B Major,147
Who Is Him,"Dj Mad, ELI THE MENACE",D♭ Minor,122
예쁜 소녀 I Wish,LUNA,E Minor,164
Loveless Night,KWON SOON IL,F Major,140
있잖아,폴킴,D♭ Minor,102
Lovers Rock,TV Girl,B♭ Major,98
Wherever you are,Ha Hyun Sang,D♭ Minor,102
Kiss me Baby,E'LAST,F Minor,124
Elegance,이다영,E Minor,127
Deserved To Be Happy And Loved,Hyugee Junee,G Major,148
Daisy Daisy,Sea Girls,D Major,76
sigh,yoon sister,E Major,129
ROCKSTAR,Junior H,F Minor,125
Nice Man,"Min Soo Hyun, Kim Jung Yeon, Park Min Su, Gong Hoon",A Major,128
Noise & Sleep,All Night Chill Makers,N/A,N/A
Why'd You Only Call Me When You're High?,Arctic Monkeys,D Major,92
Scent,Sam Kim,A♭ Minor,139
Saying Goodbye,Baek Grim,C Major,78
We Got History,Mitchell Tenpenny,B Minor,110
Nightmare (Feat. James Bayne),Not Found,,
A Little More,Not Found,,
Give You My All,Jon Langston,A♭ Major,118
춤,Damdamgugu,E Minor,125
Heavy Going - Single Ver.,Low Hanging Fruits,E♭ Major,112
